0,0.000002
1000000,0.130475
2000000,0.240584
3000000,0.365631
4000000,0.506119
5000000,0.619038
6000000,0.795953
7000000,0.844166
8000000,1.002546
9000000,1.136642
10000000,1.225335
11000000,1.486239
12000000,1.591081
13000000,1.659669
14000000,1.690926
15000000,1.788779
16000000,2.018819
17000000,1.949514
18000000,2.202344
19000000,2.311490
20000000,2.346736
21000000,2.450100
22000000,2.535136
23000000,2.691975
24000000,2.869488
25000000,2.876127
26000000,3.081114
27000000,3.154777
28000000,3.435694
29000000,3.430238
30000000,3.488274
31000000,3.672866
32000000,4.001873
33000000,4.387819
34000000,4.233245
35000000,4.281931
36000000,4.170344
37000000,4.828916
38000000,4.726970
39000000,4.623203
40000000,4.997647
41000000,4.990207
42000000,5.180768
43000000,5.241525
44000000,5.465112
45000000,5.856466
46000000,6.003027
47000000,6.321289
48000000,6.247074
49000000,6.569820
50000000,6.128887
51000000,6.431984
52000000,6.267202
53000000,6.983092
54000000,6.364521
55000000,6.632599
56000000,6.909878
57000000,7.207725
58000000,7.415806
59000000,7.589203
60000000,7.170849
61000000,7.478006
62000000,7.716306
63000000,7.987778
64000000,8.127706
65000000,8.146785
66000000,8.123967
67000000,8.950910
68000000,8.334526
69000000,8.405475
70000000,8.693842
71000000,8.934411
72000000,8.715932
73000000,8.952836
74000000,8.748922
75000000,9.180327
76000000,8.992870
77000000,9.514093
78000000,9.455294
79000000,9.906068
80000000,9.843393
81000000,9.739605
82000000,10.580043
83000000,10.388802
84000000,9.989811
85000000,10.351989
86000000,10.161426
87000000,10.261202
88000000,10.794384
89000000,10.515548
90000000,11.376557
91000000,10.788192
92000000,10.987230
93000000,11.156057
94000000,11.392002
95000000,12.192257
96000000,12.713002
97000000,12.749662
98000000,12.879922
99000000,13.820266
100000000,12.497045
