0,0.000003
1000000,0.102975
2000000,0.205736
3000000,0.292988
4000000,0.417203
5000000,0.495783
6000000,0.603099
7000000,0.691183
8000000,0.834604
9000000,0.972519
10000000,1.042504
11000000,1.117298
12000000,1.264636
13000000,1.329683
14000000,1.458449
15000000,1.570876
16000000,1.616109
17000000,1.713599
18000000,1.742318
19000000,1.873467
20000000,1.911259
21000000,2.056037
22000000,2.153100
23000000,2.283495
24000000,2.450715
25000000,2.504586
26000000,2.710815
27000000,2.862330
28000000,2.828055
29000000,2.796482
30000000,2.966959
31000000,2.998030
32000000,3.086264
33000000,3.486784
34000000,3.461980
35000000,3.544782
36000000,3.527636
37000000,3.742708
38000000,3.866670
39000000,3.962576
40000000,4.261966
41000000,4.164384
42000000,4.264480
43000000,4.271872
44000000,4.249237
45000000,4.658927
46000000,4.413796
47000000,4.686689
48000000,4.693073
49000000,5.014944
50000000,5.046693
51000000,5.254441
52000000,5.098043
53000000,5.192197
54000000,5.619987
55000000,5.610665
56000000,5.622737
57000000,5.641990
58000000,5.745008
59000000,5.790182
60000000,6.157083
61000000,6.153542
62000000,6.345186
63000000,6.329548
64000000,6.397077
65000000,6.710672
66000000,6.779360
67000000,6.719366
68000000,7.043068
69000000,7.163164
70000000,7.159492
71000000,7.040826
72000000,7.163621
73000000,7.315233
74000000,7.649360
75000000,7.415884
76000000,7.862146
77000000,7.565913
78000000,7.631545
79000000,7.724338
80000000,8.038419
81000000,7.899879
82000000,8.075542
83000000,8.087290
84000000,8.593629
85000000,8.479430
86000000,8.595734
87000000,8.637681
88000000,8.750500
89000000,8.813028
90000000,8.950028
91000000,9.196790
92000000,9.296031
93000000,9.433923
94000000,9.328763
95000000,9.421680
96000000,9.979173
97000000,9.896501
98000000,9.994413
99000000,10.275058
100000000,10.326267
