0,0.000002
1000000,0.121323
2000000,0.244974
3000000,0.372989
4000000,0.501333
5000000,0.599758
6000000,0.747108
7000000,0.856086
8000000,0.981659
9000000,1.113511
10000000,1.262439
11000000,1.401410
12000000,1.473314
13000000,1.595388
14000000,1.805579
15000000,1.880156
16000000,1.980916
17000000,2.238383
18000000,2.317478
19000000,2.392608
20000000,2.438372
21000000,2.622371
22000000,2.696900
23000000,3.087788
24000000,3.202420
25000000,3.262778
26000000,3.498797
27000000,3.625085
28000000,3.509920
29000000,3.538027
30000000,3.707997
31000000,3.846486
32000000,3.918520
33000000,4.131205
34000000,4.406635
35000000,4.362000
36000000,4.843704
37000000,4.836579
38000000,4.739078
39000000,4.852513
40000000,5.263580
41000000,5.214533
42000000,5.264807
43000000,5.302485
44000000,5.492478
45000000,5.838330
46000000,5.906494
47000000,5.956984
48000000,6.129470
49000000,6.147472
50000000,6.310545
51000000,6.308038
52000000,6.664611
53000000,6.785277
54000000,6.798692
55000000,6.934565
56000000,7.339441
57000000,7.300418
58000000,7.357406
59000000,7.848345
60000000,8.082074
61000000,8.246147
62000000,8.015092
63000000,8.127981
64000000,8.416825
65000000,8.437348
66000000,8.954709
67000000,8.859541
68000000,8.898599
69000000,8.760335
70000000,9.009425
71000000,9.432909
72000000,9.248419
73000000,9.199843
74000000,9.443902
75000000,9.755609
76000000,9.550677
77000000,9.900104
78000000,9.799226
79000000,10.151305
80000000,10.044472
81000000,10.237294
82000000,10.783303
83000000,10.720617
84000000,10.703034
85000000,10.866648
86000000,11.537628
87000000,11.091503
88000000,11.433670
89000000,11.684644
90000000,11.832245
91000000,12.198058
92000000,11.712624
93000000,12.247329
94000000,12.447734
95000000,12.199905
96000000,13.690105
97000000,12.837808
98000000,12.953767
99000000,13.219099
100000000,14.025181
