1000000,1.691137
2000000,1.811410
3000000,1.745616
4000000,1.703352
5000000,1.776435
6000000,1.737809
7000000,1.711713
8000000,1.702865
9000000,1.787343
10000000,1.698911
11000000,1.702524
12000000,1.814557
13000000,1.694496
14000000,1.788166
15000000,1.650177
16000000,1.579620
17000000,1.735683
18000000,1.769795
19000000,1.700812
20000000,1.697956
21000000,1.765000
22000000,1.745092
23000000,1.656580
24000000,1.690729
25000000,1.768593
26000000,1.736276
27000000,1.742169
28000000,1.773778
29000000,1.739413
30000000,1.797168
31000000,1.740568
32000000,1.846958
33000000,2.082591
34000000,1.780541
35000000,1.689518
36000000,1.654539
37000000,1.835773
38000000,1.722519
39000000,1.817763
40000000,1.842825
41000000,1.968712
42000000,1.960641
43000000,1.836913
44000000,1.864475
45000000,1.887548
46000000,1.852616
47000000,1.761800
48000000,1.755497
49000000,1.795596
50000000,1.791697
51000000,1.787634
52000000,1.845312
53000000,1.739639
54000000,1.682200
55000000,1.811336
56000000,1.619826
57000000,1.614077
58000000,1.682419
59000000,1.772445
60000000,1.718036
61000000,1.639583
62000000,1.670520
63000000,1.864404
64000000,1.750673
65000000,1.749669
66000000,1.700961
67000000,1.818612
68000000,1.759628
69000000,1.762584
70000000,1.861212
71000000,1.829151
72000000,1.766292
73000000,1.894929
74000000,1.883795
75000000,1.829986
76000000,1.753435
77000000,1.775198
78000000,1.878166
79000000,1.574508
80000000,1.761420
81000000,1.759000
82000000,1.705968
83000000,1.702375
84000000,1.779753
85000000,1.723903
86000000,1.695300
87000000,1.740119
88000000,1.695486
89000000,1.678587
90000000,1.673253
91000000,1.690025
92000000,1.755115
93000000,1.693879
94000000,1.801390
95000000,1.684026
96000000,1.634447
97000000,1.574235
98000000,1.662443
99000000,1.634976
100000000,1.651780
