0,0.000002
1000000,0.081771
2000000,0.162177
3000000,0.236009
4000000,0.331609
5000000,0.394016
6000000,0.491508
7000000,0.578872
8000000,0.659592
9000000,0.720810
10000000,0.810749
11000000,0.912085
12000000,0.957860
13000000,1.066643
14000000,1.130405
15000000,1.312203
16000000,1.412306
17000000,1.370928
18000000,1.465435
19000000,1.527504
20000000,1.656538
21000000,1.789543
22000000,1.891347
23000000,1.961573
24000000,2.027043
25000000,2.100675
26000000,2.152659
27000000,2.278134
28000000,2.298910
29000000,2.400385
30000000,2.437983
31000000,2.556393
32000000,2.581743
33000000,2.634366
34000000,2.984300
35000000,3.049411
36000000,3.128106
37000000,3.192626
38000000,3.342300
39000000,3.394787
40000000,3.344483
41000000,3.484412
42000000,3.578967
43000000,3.545908
44000000,3.609184
45000000,3.737783
46000000,4.019367
47000000,4.190387
48000000,4.130870
49000000,4.095945
50000000,4.219339
51000000,4.360806
52000000,4.352865
53000000,4.831494
54000000,4.956151
55000000,4.989839
56000000,5.295543
57000000,5.368393
58000000,5.484175
59000000,5.230120
60000000,5.409766
61000000,5.800978
62000000,6.146258
63000000,5.459250
64000000,5.524332
65000000,5.736728
66000000,5.830308
67000000,5.587441
68000000,5.769767
69000000,5.935830
70000000,5.817132
71000000,5.989456
72000000,6.137530
73000000,6.054341
74000000,6.074813
75000000,6.191217
76000000,6.394838
77000000,6.365683
78000000,6.455317
79000000,7.251363
80000000,6.576952
81000000,6.636079
82000000,6.831666
83000000,6.926067
84000000,7.072665
85000000,7.593435
86000000,7.314412
87000000,7.418171
88000000,7.741215
89000000,7.547250
90000000,7.734764
91000000,7.569337
92000000,7.659765
93000000,7.773319
94000000,7.821862
95000000,8.127665
96000000,8.566516
97000000,9.061232
98000000,8.819454
99000000,8.898606
100000000,8.749950
