0,0.000002
1000000,0.095378
2000000,0.190042
3000000,0.276526
4000000,0.390491
5000000,0.475674
6000000,0.576431
7000000,0.693507
8000000,0.751369
9000000,0.859260
10000000,0.936746
11000000,1.055147
12000000,1.153057
13000000,1.221178
14000000,1.310804
15000000,1.421187
16000000,1.531791
17000000,1.647315
18000000,1.708671
19000000,1.759503
20000000,1.860718
21000000,2.026719
22000000,2.156629
23000000,2.179002
24000000,2.375291
25000000,2.423112
26000000,2.511796
27000000,2.606803
28000000,2.765642
29000000,3.174547
30000000,3.122888
31000000,3.208980
32000000,3.253780
33000000,3.334917
34000000,3.369317
35000000,3.355150
36000000,3.709086
37000000,3.600400
38000000,3.753952
39000000,3.787232
40000000,3.975507
41000000,4.113925
42000000,4.320080
43000000,4.342031
44000000,4.401664
45000000,4.388762
46000000,4.764189
47000000,4.624793
48000000,5.197934
49000000,4.948909
50000000,4.899319
51000000,4.969611
52000000,5.021923
53000000,5.310660
54000000,5.606153
55000000,5.551278
56000000,5.623317
57000000,5.612668
58000000,5.643566
59000000,5.652920
60000000,5.947598
61000000,6.004639
62000000,6.325140
63000000,6.413022
64000000,6.613604
65000000,6.358371
66000000,6.423290
67000000,6.861416
68000000,6.846950
69000000,7.159823
70000000,7.322119
71000000,7.278573
72000000,7.190961
73000000,7.360284
74000000,7.200298
75000000,7.605794
76000000,7.294241
77000000,7.652133
78000000,7.684747
79000000,7.762526
80000000,7.627792
81000000,7.920355
82000000,7.993253
83000000,7.949220
84000000,7.970993
85000000,8.258921
86000000,8.353503
87000000,8.720290
88000000,8.725395
89000000,9.105630
90000000,8.806973
91000000,8.827746
92000000,9.011991
93000000,9.305330
94000000,9.578101
95000000,9.888886
96000000,9.838358
97000000,9.875894
98000000,9.796415
99000000,9.780802
100000000,10.087039
