1000000,1.468106
2000000,1.465108
3000000,1.481297
4000000,1.398719
5000000,1.402280
6000000,1.468974
7000000,1.356882
8000000,1.452340
9000000,1.406944
10000000,1.456985
11000000,1.438308
12000000,1.426666
13000000,1.484458
14000000,1.447303
15000000,1.457080
16000000,1.492646
17000000,1.453247
18000000,1.453125
19000000,1.502939
20000000,1.504771
21000000,1.423480
22000000,1.383197
23000000,1.429739
24000000,1.372775
25000000,1.514046
26000000,1.426509
27000000,1.427163
28000000,1.432340
29000000,1.234208
30000000,1.284137
31000000,1.308459
32000000,1.353481
33000000,1.365516
34000000,1.373168
35000000,1.433415
36000000,1.345894
37000000,1.413571
38000000,1.430118
39000000,1.485430
40000000,1.404199
41000000,1.367519
42000000,1.370825
43000000,1.377925
44000000,1.374229
45000000,1.440551
46000000,1.315315
47000000,1.367162
48000000,1.286147
49000000,1.379262
50000000,1.384454
51000000,1.379709
52000000,1.398105
53000000,1.407291
54000000,1.348795
55000000,1.360165
56000000,1.398483
57000000,1.556339
58000000,1.499409
59000000,1.482243
60000000,1.520142
61000000,1.560235
62000000,1.386689
63000000,1.383591
64000000,1.372944
65000000,1.448318
66000000,1.424670
67000000,1.411384
68000000,1.369978
69000000,1.332371
70000000,1.435678
71000000,1.436365
72000000,1.432931
73000000,1.430882
74000000,1.462061
75000000,1.429846
76000000,1.498788
77000000,1.478506
78000000,1.450940
79000000,1.478661
80000000,1.522945
81000000,1.437436
82000000,1.449980
83000000,1.476379
84000000,1.498893
85000000,1.434448
86000000,1.431301
87000000,1.425267
88000000,1.414871
89000000,1.393370
90000000,1.433425
91000000,1.524361
92000000,1.490875
93000000,1.463656
94000000,1.450006
95000000,1.429542
96000000,1.419457
97000000,1.530095
98000000,1.497215
99000000,1.502826
100000000,1.447680
